YYYY,Month,YM,Date,Max O3
2008,10,200810,10/04/2008,33.638
2008,10,200810,10/05/2008,35.167
2008,10,200810,10/06/2008,68.29533333
2008,10,200810,10/07/2008,45.87
2008,10,200810,10/08/2008,41.283
2008,10,200810,10/09/2008,45.87
2008,10,200810,10/10/2008,85.624
2008,10,200810,10/11/2008,64.218
2008,10,200810,10/12/2008,59.631
2008,10,200810,10/13/2008,52.49566667
2008,10,200810,10/14/2008,116.204
2008,10,200810,10/15/2008,55.044
2008,10,200810,10/16/2008,99.385
2008,10,200810,10/17/2008,35.167
2008,10,200810,10/18/2008,40.26366667
2008,10,200810,10/19/2008,57.08266667
2008,10,200810,10/20/2008,43.32166667
2008,10,200810,10/21/2008,37.20566667
2008,10,200810,10/22/2008,38.73466667
2008,10,200810,10/23/2008,77.46933333
2008,10,200810,10/24/2008,59.631
2008,10,200810,10/25/2008,47.399
2008,10,200810,10/26/2008,95.81733333
2008,10,200810,10/27/2008,60.65033333
2008,10,200810,10/28/2008,49.43766667
2008,10,200810,10/29/2008,58.61166667
2008,10,200810,10/30/2008,58.102
2008,10,200810,10/31/2008,39.24433333
2008,11,200811,11/01/2008,37.71533333
2008,11,200811,11/02/2008,38.225
2008,11,200811,11/03/2008,22.935
2008,11,200811,11/04/2008,34.14766667
2008,11,200811,11/05/2008,41.283
2008,11,200811,11/06/2008,40.77333333
2008,11,200811,11/07/2008,22.42533333
2008,11,200811,11/08/2008,22.935
2008,11,200811,11/09/2008,33.12833333
2008,11,200811,11/10/2008,54.53433333
2008,11,200811,11/11/2008,54.02466667
2008,11,200811,11/12/2008,63.70833333
2008,11,200811,11/13/2008,80.52733333
2008,11,200811,11/14/2008,133.5326667
2008,11,200811,11/15/2008,122.8296667
2008,11,200811,11/16/2008,50.457
2008,11,200811,11/17/2008,54.02466667
2008,11,200811,11/18/2008,49.94733333
2008,11,200811,11/19/2008,47.90866667
2008,11,200811,11/20/2008,45.36033333
2008,11,200811,11/21/2008,90.211
2008,11,200811,11/22/2008,53.515
2008,11,200811,11/23/2008,80.52733333
2008,11,200811,11/24/2008,80.01766667
2008,11,200811,11/25/2008,70.84366667
2008,11,200811,11/26/2008,72.37266667
2008,11,200811,11/27/2008,55.044
2008,11,200811,11/28/2008,41.283
2008,11,200811,11/29/2008,42.30233333
2008,11,200811,11/30/2008,56.06333333
2008,12,200812,12/01/2008,94.798
2008,12,200812,12/02/2008,75.43066667
2008,12,200812,12/03/2008,46.37966667
2008,12,200812,12/04/2008,43.83133333
2008,12,200812,12/05/2008,50.457
2008,12,200812,12/06/2008,39.754
2008,12,200812,12/07/2008,43.83133333
2008,12,200812,12/08/2008,69.82433333
2008,12,200812,12/09/2008,61.66966667
2008,12,200812,12/10/2008,101.4236667
2008,12,200812,12/11/2008,148.313
2008,12,200812,12/12/2008,50.96666667
2008,12,200812,12/13/2008,53.515
2008,12,200812,12/14/2008,64.72766667
2008,12,200812,12/15/2008,59.631
2008,12,200812,12/16/2008,75.94033333
2008,12,200812,12/17/2008,103.4623333
2008,12,200812,12/18/2008,97.34633333
2008,12,200812,12/19/2008,69.82433333
2008,12,200812,12/20/2008,47.90866667
2008,12,200812,12/21/2008,54.53433333
2008,12,200812,12/22/2008,41.283
2008,12,200812,12/23/2008,35.67666667
2008,12,200812,12/24/2008,27.522
2008,12,200812,12/25/2008,63.70833333
2008,12,200812,12/26/2008,50.457
2008,12,200812,12/27/2008,41.283
2008,12,200812,12/28/2008,35.167
2008,12,200812,12/29/2008,8.664333333
2008,12,200812,12/30/2008,13.25133333
2008,12,200812,12/31/2008,19.36733333
2009,1,200901,01/01/2009,47.90866667
2009,1,200901,01/02/2009,43.32166667
2009,1,200901,01/03/2009,43.32166667
2009,1,200901,01/04/2009,53.00533333
2009,1,200901,01/05/2009,46.37966667
2009,1,200901,01/06/2009,43.83133333
2009,1,200901,01/07/2009,65.23733333
2009,1,200901,01/08/2009,39.754
2009,1,200901,01/09/2009,44.85066667
2009,1,200901,01/10/2009,47.90866667
2009,1,200901,01/11/2009,66.25666667
2009,1,200901,01/12/2009,55.044
2009,1,200901,01/13/2009,47.399
2009,1,200901,01/14/2009,51.986
2009,1,200901,01/15/2009,54.53433333
2009,1,200901,01/16/2009,39.754
2009,1,200901,01/17/2009,51.986
2009,1,200901,01/18/2009,63.70833333
2009,1,200901,01/19/2009,62.689
2009,1,200901,01/20/2009,69.82433333
2009,1,200901,01/21/2009,38.73466667
2009,1,200901,01/22/2009,34.14766667
2009,1,200901,01/23/2009,29.051
2009,1,200901,01/24/2009,22.42533333
2009,1,200901,01/25/2009,31.59933333
2009,1,200901,01/26/2009,35.167
2009,1,200901,01/27/2009,17.83833333
2009,1,200901,01/28/2009,15.29
2009,1,200901,01/29/2009,38.225
2009,1,200901,01/30/2009,40.26366667
2009,1,200901,01/31/2009,40.77333333
2009,2,200902,02/01/2009,45.87
2009,2,200902,02/02/2009,49.94733333
2009,2,200902,02/03/2009,42.812
2009,2,200902,02/04/2009,38.73466667
2009,2,200902,02/05/2009,47.399
2009,2,200902,02/06/2009,47.399
2009,2,200902,02/07/2009,52.49566667
2009,2,200902,02/08/2009,56.573
2009,2,200902,02/09/2009,49.43766667
2009,2,200902,02/10/2009,63.19866667
2009,2,200902,02/11/2009,49.94733333
2009,2,200902,02/12/2009,57.08266667
2009,2,200902,02/13/2009,35.67666667
2009,2,200902,02/14/2009,21.406
2009,2,200902,02/15/2009,20.38666667
2009,2,200902,02/16/2009,31.08966667
2009,2,200902,02/17/2009,38.73466667
2009,2,200902,02/18/2009,42.30233333
2009,2,200902,02/19/2009,27.01233333
2009,2,200902,02/20/2009,35.167
2009,2,200902,02/21/2009,45.87
2009,2,200902,02/22/2009,41.283
2009,2,200902,02/23/2009,26.50266667
2009,2,200902,02/24/2009,15.79966667
2009,2,200902,02/25/2009,18.348
2009,2,200902,02/26/2009,23.95433333
2009,2,200902,02/27/2009,24.464
2009,2,200902,02/28/2009,25.993
2009,3,200903,03/01/2009,39.24433333
2009,3,200903,03/02/2009,38.73466667
2009,3,200903,03/03/2009,27.01233333
2009,3,200903,03/04/2009,31.08966667
2009,3,200903,03/05/2009,35.67666667
2009,3,200903,03/06/2009,4.077333333
2009,3,200903,03/07/2009,5.606333333
2009,3,200903,03/08/2009,2.548333333
2009,3,200903,03/09/2009,16.30933333
2009,3,200903,03/10/2009,40.26366667
2009,3,200903,03/11/2009,43.83133333
2009,3,200903,03/12/2009,52.49566667
2009,3,200903,03/13/2009,34.65733333
2009,3,200903,03/14/2009,59.12133333
2009,3,200903,03/15/2009,72.37266667
2009,3,200903,03/16/2009,21.406
2009,3,200903,03/17/2009,53.00533333
2009,3,200903,03/18/2009,30.07033333
2009,3,200903,03/19/2009,13.761
2009,3,200903,03/20/2009,21.91566667
2009,3,200903,03/21/2009,30.07033333
2009,3,200903,03/22/2009,22.935
2009,3,200903,03/23/2009,24.97366667
2009,3,200903,03/24/2009,31.59933333
2009,3,200903,03/25/2009,36.18633333
2009,3,200903,03/26/2009,58.61166667
2009,3,200903,03/27/2009,51.986
2009,3,200903,03/28/2009,28.03166667
2009,3,200903,03/29/2009,30.58
2009,3,200903,03/30/2009,38.225
2009,3,200903,03/31/2009,80.01766667
2009,4,200904,04/01/2009,66.76633333
2009,4,200904,04/02/2009,68.29533333
2009,4,200904,04/03/2009,57.59233333
2009,4,200904,04/04/2009,50.96666667
2009,4,200904,04/05/2009,46.37966667
2009,4,200904,04/06/2009,29.051
2009,4,200904,04/07/2009,50.457
2009,4,200904,04/08/2009,66.25666667
2009,4,200904,04/09/2009,75.43066667
2009,4,200904,04/10/2009,65.747
2009,4,200904,04/11/2009,59.12133333
2009,4,200904,04/12/2009,33.638
2009,4,200904,04/13/2009,19.36733333
2009,4,200904,04/14/2009,90.211
2009,4,200904,04/15/2009,44.85066667
2009,4,200904,04/16/2009,59.12133333
2009,4,200904,04/17/2009,86.64333333
2009,4,200904,04/18/2009,54.02466667
2009,4,200904,04/19/2009,42.30233333
2009,4,200904,04/20/2009,73.392
2009,4,200904,04/21/2009,64.218
2009,4,200904,04/22/2009,52.49566667
2009,4,200904,04/23/2009,50.96666667
2009,4,200904,04/24/2009,50.96666667
2009,4,200904,04/25/2009,37.71533333
2009,4,200904,04/26/2009,40.77333333
2009,4,200904,04/27/2009,76.45
2009,4,200904,04/28/2009,81.54666667
2009,4,200904,04/29/2009,75.94033333
2009,4,200904,04/30/2009,63.19866667
2009,5,200905,05/01/2009,63.70833333
2009,5,200905,05/02/2009,62.17933333
2009,5,200905,05/03/2009,62.17933333
2009,5,200905,05/04/2009,58.102
2009,5,200905,05/05/2009,72.88233333
2009,5,200905,05/06/2009,68.805
2009,5,200905,05/07/2009,77.979
2009,5,200905,05/08/2009,63.19866667
2009,5,200905,05/09/2009,56.573
2009,5,200905,05/10/2009,45.36033333
2009,5,200905,05/11/2009,35.167
2009,5,200905,05/12/2009,30.07033333
2009,5,200905,05/13/2009,35.67666667
2009,5,200905,05/14/2009,44.85066667
2009,5,200905,05/15/2009,42.812
2009,5,200905,05/16/2009,32.109
2009,5,200905,05/17/2009,66.25666667
2009,5,200905,05/18/2009,23.44466667
2009,5,200905,05/19/2009,23.95433333
2009,5,200905,05/20/2009,19.36733333
2009,5,200905,05/21/2009,22.935
2009,5,200905,05/22/2009,28.54133333
2009,5,200905,05/23/2009,20.38666667
2009,5,200905,05/24/2009,27.522
2009,5,200905,05/25/2009,42.30233333
2009,5,200905,05/26/2009,28.54133333
2009,5,200905,05/27/2009,44.341
2009,5,200905,05/28/2009,57.59233333
2009,5,200905,05/29/2009,56.573
2009,5,200905,05/30/2009,115.6943333
2009,5,200905,05/31/2009,107.03
2009,6,200906,06/01/2009,79.508
2009,6,200906,06/02/2009,44.341
2009,6,200906,06/03/2009,30.58
2009,6,200906,06/04/2009,110.088
2009,6,200906,06/05/2009,130.4746667
2009,6,200906,06/06/2009,81.037
2009,6,200906,06/07/2009,74.921
2009,6,200906,06/08/2009,46.88933333
2009,6,200906,06/09/2009,31.59933333
2009,6,200906,06/10/2009,28.54133333
2009,6,200906,06/11/2009,25.993
2009,6,200906,06/12/2009,22.42533333
2009,6,200906,06/13/2009,29.56066667
2009,6,200906,06/14/2009,29.56066667
2009,6,200906,06/15/2009,29.051
2009,6,200906,06/16/2009,21.91566667
2009,6,200906,06/17/2009,42.30233333
2009,6,200906,06/18/2009,47.399
2009,6,200906,06/19/2009,63.19866667
2009,6,200906,06/20/2009,48.928
2009,6,200906,06/21/2009,47.399
2009,6,200906,06/22/2009,29.56066667
2009,6,200906,06/23/2009,30.07033333
2009,6,200906,06/24/2009,27.01233333
2009,6,200906,06/25/2009,28.54133333
2009,6,200906,06/26/2009,22.42533333
2009,6,200906,06/27/2009,30.58
2009,6,200906,06/28/2009,32.109
2009,6,200906,06/29/2009,25.48333333
2009,6,200906,06/30/2009,26.50266667
2009,7,200907,07/01/2009,21.406
2009,7,200907,07/02/2009,21.406
2009,7,200907,07/03/2009,22.935
2009,7,200907,07/04/2009,30.07033333
2009,7,200907,07/05/2009,33.638
2009,7,200907,07/06/2009,32.61866667
2009,7,200907,07/07/2009,27.522
2009,7,200907,07/08/2009,25.993
2009,7,200907,07/09/2009,58.102
2009,7,200907,07/10/2009,165.6416667
2009,7,200907,07/11/2009,74.41133333
2009,7,200907,07/12/2009,22.935
2009,7,200907,07/13/2009,27.01233333
2009,7,200907,07/14/2009,20.38666667
2009,7,200907,07/15/2009,30.58
2009,7,200907,07/16/2009,20.38666667
2009,7,200907,07/17/2009,18.85766667
2009,7,200907,07/18/2009,148.8226667
2009,7,200907,07/19/2009,39.24433333
2009,7,200907,07/20/2009,27.01233333
2009,7,200907,07/21/2009,27.522
2009,7,200907,07/22/2009,25.993
2009,7,200907,07/23/2009,23.95433333
2009,7,200907,07/24/2009,22.935
2009,7,200907,07/25/2009,22.42533333
2009,7,200907,07/26/2009,20.89633333
2009,7,200907,07/27/2009,25.48333333
2009,7,200907,07/28/2009,23.95433333
2009,7,200907,07/29/2009,22.42533333
2009,7,200907,07/30/2009,19.877
2009,7,200907,07/31/2009,21.406
2009,8,200908,08/01/2009,85.624
2009,8,200908,08/02/2009,148.8226667
2009,8,200908,08/03/2009,55.044
2009,8,200908,08/04/2009,39.754
2009,8,200908,08/05/2009,37.71533333
2009,8,200908,08/06/2009,33.12833333
2009,8,200908,08/07/2009,54.02466667
2009,8,200908,08/08/2009,94.28833333
2009,8,200908,08/09/2009,85.11433333
2009,8,200908,08/10/2009,89.70133333
2009,8,200908,08/11/2009,31.59933333
2009,8,200908,08/12/2009,17.83833333
2009,8,200908,08/13/2009,14.27066667
2009,8,200908,08/14/2009,16.819
2009,8,200908,08/15/2009,18.85766667
2009,8,200908,08/16/2009,20.89633333
2009,8,200908,08/17/2009,22.42533333
2009,8,200908,08/18/2009,30.58
2009,8,200908,08/19/2009,39.754
2009,8,200908,08/20/2009,34.65733333
2009,8,200908,08/21/2009,45.87
2009,8,200908,08/22/2009,46.88933333
2009,8,200908,08/23/2009,107.5396667
2009,8,200908,08/24/2009,92.24966667
2009,8,200908,08/25/2009,29.56066667
2009,8,200908,08/26/2009,32.61866667
2009,8,200908,08/27/2009,23.95433333
2009,8,200908,08/28/2009,68.805
2009,8,200908,08/29/2009,50.457
2009,8,200908,08/30/2009,49.43766667
2009,8,200908,08/31/2009,129.965
2009,9,200909,09/01/2009,57.59233333
2009,9,200909,09/02/2009,70.84366667
2009,9,200909,09/03/2009,58.102
2009,9,200909,09/04/2009,130.4746667
2009,9,200909,09/05/2009,41.79266667
2009,9,200909,09/06/2009,44.85066667
2009,9,200909,09/07/2009,46.88933333
2009,9,200909,09/08/2009,68.805
2009,9,200909,09/09/2009,49.94733333
2009,9,200909,09/10/2009,47.399
2009,9,200909,09/11/2009,34.65733333
2009,9,200909,09/12/2009,27.01233333
2009,9,200909,09/13/2009,143.726
2009,9,200909,09/14/2009,30.07033333
2009,9,200909,09/15/2009,32.61866667
2009,9,200909,09/16/2009,23.44466667
2009,9,200909,09/17/2009,21.406
2009,9,200909,09/18/2009,65.747
2009,9,200909,09/19/2009,88.17233333
2009,9,200909,09/20/2009,48.928
2009,9,200909,09/21/2009,60.65033333
2009,9,200909,09/22/2009,75.43066667
2009,9,200909,09/23/2009,55.044
2009,9,200909,09/24/2009,51.986
2009,9,200909,09/25/2009,49.43766667
2009,9,200909,09/26/2009,78.99833333
2009,9,200909,09/27/2009,60.65033333
2009,9,200909,09/28/2009,30.58
2009,9,200909,09/29/2009,10.703
2009,9,200909,09/30/2009,15.79966667
2009,10,200910,10/01/2009,76.95966667
2009,10,200910,10/02/2009,52.49566667
2009,10,200910,10/03/2009,92.75933333
2009,10,200910,10/04/2009,95.81733333
2009,10,200910,10/05/2009,87.66266667
2009,10,200910,10/06/2009,127.4166667
2009,10,200910,10/07/2009,124.3586667
2009,10,200910,10/08/2009,82.566
2009,10,200910,10/09/2009,112.1266667
2009,10,200910,10/10/2009,98.87533333
2009,10,200910,10/11/2009,47.399
2009,10,200910,10/12/2009,43.32166667
2009,10,200910,10/13/2009,44.341
2009,10,200910,10/14/2009,45.36033333
2009,10,200910,10/15/2009,93.77866667
2009,10,200910,10/16/2009,68.805
2009,10,200910,10/17/2009,81.037
2009,10,200910,10/18/2009,87.66266667
2009,10,200910,10/19/2009,83.07566667
2009,10,200910,10/20/2009,65.23733333
2009,10,200910,10/21/2009,75.94033333
2009,10,200910,10/22/2009,114.675
2009,10,200910,10/23/2009,125.8876667
2009,10,200910,10/24/2009,113.146
2009,10,200910,10/25/2009,61.66966667
2009,10,200910,10/26/2009,67.276
2009,10,200910,10/27/2009,72.88233333
2009,10,200910,10/28/2009,62.689
2009,10,200910,10/29/2009,51.47633333
2009,10,200910,10/30/2009,49.43766667
2009,10,200910,10/31/2009,102.443
2009,11,200911,11/01/2009,69.31466667
2009,11,200911,11/02/2009,51.986
2009,11,200911,11/03/2009,65.23733333
2009,11,200911,11/04/2009,89.19166667
2009,11,200911,11/05/2009,63.19866667
2009,11,200911,11/06/2009,50.96666667
2009,11,200911,11/07/2009,30.58
2009,11,200911,11/08/2009,9.174
2009,11,200911,11/09/2009,25.48333333
2009,11,200911,11/10/2009,23.44466667
2009,11,200911,11/11/2009,19.36733333
2009,11,200911,11/12/2009,26.50266667
2009,11,200911,11/13/2009,10.19333333
2009,11,200911,11/14/2009,6.625666667
2009,11,200911,11/15/2009,21.406
2009,11,200911,11/16/2009,2.038666667
2009,11,200911,11/17/2009,20.89633333
2009,11,200911,11/18/2009,11.21266667
2009,11,200911,11/19/2009,35.167
2009,11,200911,11/20/2009,33.638
2009,11,200911,11/21/2009,23.44466667
2009,11,200911,11/22/2009,56.06333333
2009,11,200911,11/23/2009,56.06333333
2009,11,200911,11/24/2009,132.5133333
2009,11,200911,11/25/2009,56.573
2009,11,200911,11/26/2009,43.83133333
2009,11,200911,11/27/2009,39.24433333
2009,11,200911,11/28/2009,49.43766667
2009,11,200911,11/29/2009,75.94033333
2009,11,200911,11/30/2009,80.52733333
2009,12,200912,12/01/2009,70.334
2009,12,200912,12/02/2009,85.624
2009,12,200912,12/03/2009,54.02466667
2009,12,200912,12/04/2009,20.89633333
2009,12,200912,12/05/2009,53.515
2009,12,200912,12/06/2009,68.805
2009,12,200912,12/07/2009,41.79266667
2009,12,200912,12/08/2009,34.65733333
2009,12,200912,12/09/2009,4.587
2009,12,200912,12/10/2009,26.50266667
2009,12,200912,12/11/2009,31.08966667
2009,12,200912,12/12/2009,33.638
2009,12,200912,12/13/2009,34.14766667
2009,12,200912,12/14/2009,32.109
2009,12,200912,12/15/2009,33.638
2009,12,200912,12/16/2009,4.587
2009,12,200912,12/17/2009,7.135333333
2009,12,200912,12/18/2009,12.74166667
2009,12,200912,12/19/2009,23.44466667
2009,12,200912,12/20/2009,41.283
2009,12,200912,12/21/2009,32.61866667
2009,12,200912,12/22/2009,48.41833333
2009,12,200912,12/23/2009,38.73466667
2009,12,200912,12/24/2009,42.30233333
2009,12,200912,12/25/2009,42.812
2009,12,200912,12/26/2009,48.41833333
2009,12,200912,12/27/2009,50.457
2009,12,200912,12/28/2009,18.348
2009,12,200912,12/29/2009,21.406
2009,12,200912,12/30/2009,5.096666667
2009,12,200912,12/31/2009,39.754
2010,1,201001,01/01/2010,47.399
2010,1,201001,01/02/2010,28.03166667
2010,1,201001,01/03/2010,19.36733333
2010,1,201001,01/04/2010,32.61866667
2010,1,201001,01/05/2010,46.88933333
2010,1,201001,01/06/2010,20.38666667
2010,1,201001,01/07/2010,3.567666667
2010,1,201001,01/08/2010,8.154666667
2010,1,201001,01/09/2010,35.67666667
2010,1,201001,01/10/2010,46.37966667
2010,1,201001,01/11/2010,29.56066667
2010,1,201001,01/12/2010,31.08966667
2010,1,201001,01/13/2010,34.14766667
2010,1,201001,01/14/2010,52.49566667
2010,1,201001,01/15/2010,55.044
2010,1,201001,01/16/2010,72.37266667
2010,1,201001,01/17/2010,67.276
2010,1,201001,01/18/2010,48.928
2010,1,201001,01/19/2010,46.88933333
2010,1,201001,01/20/2010,41.79266667
2010,1,201001,01/21/2010,25.993
2010,1,201001,01/22/2010,27.522
2010,1,201001,01/23/2010,7.645
2010,1,201001,01/24/2010,4.077333333
2010,1,201001,01/25/2010,12.232
2010,1,201001,01/26/2010,29.56066667
2010,1,201001,01/27/2010,33.12833333
2010,1,201001,01/28/2010,22.42533333
2010,1,201001,01/29/2010,41.79266667
2010,1,201001,01/30/2010,51.47633333
2010,1,201001,01/31/2010,35.167
2010,2,201002,02/01/2010,37.71533333
2010,2,201002,02/02/2010,41.283
2010,2,201002,02/03/2010,40.77333333
2010,2,201002,02/04/2010,36.18633333
2010,2,201002,02/05/2010,36.696
2010,2,201002,02/06/2010,34.65733333
2010,2,201002,02/07/2010,32.61866667
2010,2,201002,02/08/2010,42.30233333
2010,2,201002,02/09/2010,27.522
2010,2,201002,02/10/2010,27.01233333
2010,2,201002,02/11/2010,30.07033333
2010,2,201002,02/12/2010,11.72233333
2010,2,201002,02/13/2010,31.08966667
2010,2,201002,02/14/2010,28.54133333
2010,2,201002,02/15/2010,12.74166667
2010,2,201002,02/16/2010,22.42533333
2010,2,201002,02/17/2010,13.25133333
2010,2,201002,02/18/2010,23.95433333
2010,2,201002,02/19/2010,26.50266667
2010,2,201002,02/20/2010,16.30933333
2010,2,201002,02/21/2010,40.77333333
2010,2,201002,02/22/2010,50.457
2010,2,201002,02/23/2010,48.928
2010,2,201002,02/24/2010,45.87
2010,2,201002,02/25/2010,35.167
2010,2,201002,02/26/2010,33.638
2010,2,201002,02/27/2010,23.44466667
2010,2,201002,02/28/2010,23.95433333
2010,3,201003,03/01/2010,26.50266667
2010,3,201003,03/02/2010,31.59933333
2010,3,201003,03/03/2010,35.167
2010,3,201003,03/04/2010,29.56066667
2010,3,201003,03/05/2010,31.59933333
2010,3,201003,03/06/2010,27.522
2010,3,201003,03/07/2010,23.44466667
2010,3,201003,03/08/2010,8.154666667
2010,3,201003,03/09/2010,30.58
2010,3,201003,03/10/2010,47.399
2010,3,201003,03/11/2010,42.812
2010,3,201003,03/12/2010,25.48333333
2010,3,201003,03/13/2010,35.167
2010,3,201003,03/14/2010,34.65733333
2010,3,201003,03/15/2010,27.522
2010,3,201003,03/16/2010,17.32866667
2010,3,201003,03/17/2010,47.399
2010,3,201003,03/18/2010,35.67666667
2010,3,201003,03/19/2010,60.65033333
2010,3,201003,03/20/2010,32.109
2010,3,201003,03/21/2010,83.58533333
2010,3,201003,03/22/2010,36.18633333
2010,3,201003,03/23/2010,33.12833333
2010,3,201003,03/24/2010,23.44466667
2010,3,201003,03/25/2010,27.01233333
2010,3,201003,03/26/2010,57.08266667
2010,3,201003,03/27/2010,60.14066667
2010,3,201003,03/28/2010,75.94033333
2010,3,201003,03/29/2010,64.218
2010,3,201003,03/30/2010,53.515
2010,3,201003,03/31/2010,39.24433333
2010,4,201004,04/01/2010,37.20566667
2010,4,201004,04/02/2010,35.67666667
2010,4,201004,04/03/2010,40.26366667
2010,4,201004,04/04/2010,46.37966667
2010,4,201004,04/05/2010,40.26366667
2010,4,201004,04/06/2010,31.59933333
2010,4,201004,04/07/2010,49.94733333
2010,4,201004,04/08/2010,57.59233333
2010,4,201004,04/09/2010,37.71533333
2010,4,201004,04/10/2010,48.41833333
2010,4,201004,04/11/2010,28.54133333
2010,4,201004,04/12/2010,30.07033333
2010,4,201004,04/13/2010,39.754
2010,4,201004,04/14/2010,43.32166667
2010,4,201004,04/15/2010,37.71533333
2010,4,201004,04/16/2010,33.638
2010,4,201004,04/17/2010,42.812
2010,4,201004,04/18/2010,51.47633333
2010,4,201004,04/19/2010,33.638
2010,4,201004,04/20/2010,32.109
2010,4,201004,04/21/2010,28.54133333
2010,4,201004,04/22/2010,24.464
2010,4,201004,04/23/2010,71.863
2010,4,201004,04/24/2010,83.07566667
2010,4,201004,04/25/2010,67.78566667
2010,4,201004,04/26/2010,55.044
2010,4,201004,04/27/2010,66.25666667
2010,4,201004,04/28/2010,24.97366667
2010,4,201004,04/29/2010,62.689
2010,4,201004,04/30/2010,44.85066667
2010,5,201005,05/01/2010,50.457
2010,5,201005,05/02/2010,41.79266667
2010,5,201005,05/03/2010,60.14066667
2010,5,201005,05/04/2010,49.43766667
2010,5,201005,05/05/2010,36.18633333
2010,5,201005,05/06/2010,20.38666667
2010,5,201005,05/07/2010,33.12833333
2010,5,201005,05/08/2010,24.97366667
2010,5,201005,05/09/2010,23.95433333
2010,5,201005,05/10/2010,39.754
2010,5,201005,05/11/2010,42.30233333
2010,5,201005,05/12/2010,55.55366667
2010,5,201005,05/13/2010,54.02466667
2010,5,201005,05/14/2010,32.109
2010,5,201005,05/15/2010,31.08966667
2010,5,201005,05/16/2010,31.59933333
2010,5,201005,05/17/2010,30.58
2010,5,201005,05/18/2010,22.935
2010,5,201005,05/19/2010,27.01233333
2010,5,201005,05/20/2010,36.18633333
2010,5,201005,05/21/2010,21.406
2010,5,201005,05/22/2010,19.36733333
2010,5,201005,05/23/2010,33.12833333
2010,5,201005,05/24/2010,74.921
2010,5,201005,05/25/2010,85.624
2010,5,201005,05/26/2010,60.65033333
2010,5,201005,05/27/2010,53.515
2010,5,201005,05/28/2010,45.87
2010,5,201005,05/29/2010,27.522
2010,5,201005,05/30/2010,41.79266667
2010,5,201005,05/31/2010,38.225
2010,6,201006,06/01/2010,56.573
2010,6,201006,06/02/2010,41.283
2010,6,201006,06/03/2010,84.60466667
2010,6,201006,06/04/2010,136.5906667
2010,6,201006,06/05/2010,58.61166667
2010,6,201006,06/06/2010,64.72766667
2010,6,201006,06/07/2010,56.06333333
2010,6,201006,06/08/2010,44.85066667
2010,6,201006,06/09/2010,28.54133333
2010,6,201006,06/10/2010,14.27066667
2010,6,201006,06/11/2010,50.457
2010,6,201006,06/12/2010,90.211
2010,6,201006,06/13/2010,17.32866667
2010,6,201006,06/14/2010,19.36733333
2010,6,201006,06/15/2010,22.42533333
2010,6,201006,06/16/2010,22.935
2010,6,201006,06/17/2010,23.44466667
2010,6,201006,06/18/2010,20.89633333
2010,6,201006,06/19/2010,16.30933333
2010,6,201006,06/20/2010,19.877
2010,6,201006,06/21/2010,19.36733333
2010,6,201006,06/22/2010,20.38666667
2010,6,201006,06/23/2010,18.85766667
2010,6,201006,06/24/2010,22.935
2010,6,201006,06/25/2010,29.051
2010,6,201006,06/26/2010,17.32866667
2010,6,201006,06/27/2010,27.01233333
2010,6,201006,06/28/2010,21.406
2010,6,201006,06/29/2010,20.89633333
2010,6,201006,06/30/2010,19.877
2010,7,201007,07/01/2010,36.18633333
2010,7,201007,07/02/2010,26.50266667
2010,7,201007,07/03/2010,27.01233333
2010,7,201007,07/04/2010,35.167
2010,7,201007,07/05/2010,46.88933333
2010,7,201007,07/06/2010,27.522
2010,7,201007,07/07/2010,26.50266667
2010,7,201007,07/08/2010,22.42533333
2010,7,201007,07/09/2010,18.85766667
2010,7,201007,07/10/2010,18.85766667
2010,7,201007,07/11/2010,18.348
2010,7,201007,07/12/2010,20.89633333
2010,7,201007,07/13/2010,25.993
2010,7,201007,07/14/2010,29.051
2010,7,201007,07/15/2010,19.36733333
2010,7,201007,07/16/2010,19.877
2010,7,201007,07/17/2010,22.935
2010,7,201007,07/18/2010,22.935
2010,7,201007,07/19/2010,31.59933333
2010,7,201007,07/20/2010,36.18633333
2010,7,201007,07/21/2010,20.89633333
2010,7,201007,07/22/2010,23.95433333
2010,7,201007,07/23/2010,25.993
2010,7,201007,07/24/2010,21.406
2010,7,201007,07/25/2010,24.97366667
2010,7,201007,07/26/2010,18.348
2010,7,201007,07/27/2010,14.27066667
2010,7,201007,07/28/2010,15.79966667
2010,7,201007,07/29/2010,17.83833333
2010,7,201007,07/30/2010,21.406
2010,7,201007,07/31/2010,23.44466667
2010,8,201008,08/01/2010,22.935
2010,8,201008,08/02/2010,22.935
2010,8,201008,08/03/2010,34.14766667
2010,8,201008,08/04/2010,98.36566667
2010,8,201008,08/05/2010,100.914
2010,8,201008,08/06/2010,51.986
2010,8,201008,08/07/2010,45.87
2010,8,201008,08/08/2010,40.26366667
2010,8,201008,08/09/2010,30.07033333
2010,8,201008,08/10/2010,33.638
2010,8,201008,08/11/2010,19.877
2010,8,201008,08/12/2010,22.935
2010,8,201008,08/13/2010,25.48333333
2010,8,201008,08/14/2010,23.44466667
2010,8,201008,08/15/2010,15.79966667
2010,8,201008,08/16/2010,18.85766667
2010,8,201008,08/17/2010,13.25133333
2010,8,201008,08/18/2010,20.38666667
2010,8,201008,08/19/2010,16.30933333
2010,8,201008,08/20/2010,23.44466667
2010,8,201008,08/21/2010,38.225
2010,8,201008,08/22/2010,54.02466667
2010,8,201008,08/23/2010,23.44466667
